        175

  0  0  0 37  2 37  0 41 41 37 35 35 41 41 18  0  0 35  0 37  0 41 12 19 19  0  0  0  0  0  0  0  0  0 34 37  0 35  0  0  0  0 37 35 34  0 41  0 35  0  0  0  0 41  0  0  0  0  0 35 35  9 34  0  0 37 18 19 41  0  0 35  6 37 34 41  0 34 19 35  0  0  0 41  0 12 35 19  0  0  0  0  0  0  0  0 37 37 34 41  0 37 37 34  0  0  0  7 35 37  0 35  0 34 34 18  0 19  0 34 34 41 35  0 41  0  0  5 37 34  0  0  0  4 37  0  0  0  0  0 41  0  0 41 34  0 18 34  0 37  0 12  0  0  0  0 41  0  3  0  0 19 35 34 34  0 35 35  0 41  0 37 34 41 37
 41 18 20  0  0  0 41  0  0  0  0  0  0  0  0 35 35  0 35  0 26  0  0  0  0 40  1 41 26 16 41 26 26 40  0  0  7  0 41 16 35 16  0  7  0 26  0 41  0 26 40 26 41  0 41 17 40 40 26  0  7 35  0 41 41  0  0  0  0 35 26  0  0  0  0  0 41  0  0  0 20 18 10  0 17  0  0  0 40 26 35 40 40 40 40 26  0  0  0  0 41  0  0  0 16 40 40  0  1  0 40  0 40  0  0  0 26  0 41  0  0  0  0 40  0 26 26 35  0  0 20 41 40 35  0 40 26 41 26 35  0 18 41  0  1 18  0  0 35  1 40  0 35 10 35 35  0 35 35 17 35  0  0  0  0 26  0  0 35  0 41  0  0  0  0
  0  0  0 37 18 37  0 41 41 37 35 35 41 41  3  0  0 35  0 37  0 41 13 19 25  0  0  0  0  0  0  0  0  0 34 37  0 35  0  0  0  0 37 35 34  0 41  0 35  0  0  0  0 41  0  0  0  0  0 35 35  0 34  0  0 37  2 19 41  0  0 35 18 37 34 41  0 34 25 35  0  0  0 41  0 13 35 25  1  0  0  0  0  0  0  0 37 37 34 41  0 37 37 34  0  0  0 18 35 37  0 35  0 34 34  8  0 19  0 34 34 41 35  0 41  0  0  0 37 34  0  0  0  0 37  0  0  0  0  0 41  0  0 41 34  0  5 34  0 37  0 13  0  0  0  5 41  0  0  0  0 25 35 34 34  0 35 35  5 41  0 37 34 41 37
 36 26 26  0  0  0 36  0  0  2  0  0  0  0  0 37 37  0 37  0 15  0  0  0  0 40 26 36 19 26 36  2 17 40  0  0 26  0 36 26 37 26  0  0  0 17  0 36  0 17 40 15 36  0 36 26 40 40 19  0  0 37  0 36 36  0  0  0  0 37 19  0  0  0  0  0 36  0  0  0 26 26 26  0 26  0  0  0 40  6 37 40 40 40 40 15  2  2  0  0 36  0  1  0 26 40 40  0  0  0 40  0 40  0  0  0 17  0 36  0  0  0  0 40  1 17 17 37  0  0 26 36 40 37  0 40  6 36 17 37  0 26 36  0  0 26  0  0 37  0 40  0 37 26 37 37  0 37 37 26 37  0  0  0  0 19  0  0 37  0 36  0  0  0  3
  0  0  1  3 37 24  0 36 36 15 26 26 36 36 37  0  0 26  0 15  0 36 37 37 37  0  0  0  0  0  0  0  0  0 40 14  0 26  0  0  0  0 24 26 40  0 36  0 26  0  0  2  0 36  0  1  0  0  0 26 26  0 40  0  0 14 37 37 36  0  0 26 37 14 40 36  0 40 37 26  0  0  0 36  0 37 26 37  0  0  0  0  0  0  0  9  6 15 40 36  0 12 24 40  0  0  0 37 26 12  0 26  0 40 40 37  0 37  0 40 40 36 26  0 36  0  0  0 24 40  0  0  0  0  7  0  1  0  0  0 36  0  0 36 40  0 37 40  0 12  0 37  0  0  0  0 36  0  0  0  0 37 26 40 40  0 26 26  0 36  0  9 40 36 15
  8 41 41  0  0  0 17  0 10  0  0  0  0  0  0 41 41  0 41  0 36  0  0  0  0 27 41 13 36 41 22 36 36 27  0  0 41  0 12 41 41 41  0  0  0 36  0 13  0 36 27 36 12  0 17 41 27 27 36  0  0 41  0 17 12  0  0  0  0 41 36  0  0  0  0  0  4  0  0  0 41 41 41  0 41  0  0  0 27 36 41 27 27 27 27 36  0  0  0  9 12  0  0  0 41 27 27  0  0  0 27  0 27  0  0  0 36  0 13  0  0  0  0 27  2 36 36 41  0  0 41  2 27 41  0 27 36 22 36 41  0 41 17  0  0 41  0  0 41  0 27  0 41 41 41 41  0 41 41 41 41  0  0  0  0 36  0  0 41  0 22  1  2  0  0
 41 35 35  0  1  0 41  0  0  0  0  0  0  0  0 12 12  0 13  0 37  0  0  0  0 34 35 41 37 35 41 37 37 34  0  0 35  0 41 35 24 35  0  0  0 37  0 41  0 37 34 37 41  0 41 35 34 34 37  0  0 12  0 41 41  0  0  0  0  4 37  0  0  0  0  0 41  0  0  0 35 35 35  0 35 10  0  0 34 37 24 34 34 34 34 37  0  0  1  0 41  0  0  0 35 34 34  0  0  0 34  0 34  0  0  0 37  0 41  0  0  0  0 34  0 37 37  7  0  1 35 41 34 12  0 34 37 41 37  1  0 35 41  0  0 35  0  0  7  0 34  1 24 35 12 13  0 12 12 35 12  0  0  0  0 37  0  0 13  0 41  0  0  0  0
 41 35 35  0  0  0 41  0  0  0  0  0  0  0  0  1 19  0 19  0 37  0  0  0  0 34 35 41 37 35 41 37 37 34  0  0 35  0 41 35 17 35  0  0  0 37  0 41  0 37 34 37 41  0 41 35 34 34 37  0  0 19  0 41 41  0  0  9  0 12 37  0  0  0  0  0 41  0  0  0 35 35 35  0 35  0  0  0 34 37 17 34 34 34 34 37  0  0  0  0 41  0  0  0 35 34 34  0  0  0 34  0 34  0  0  0 37  7 41  0  0  0  0 34  0 37 37 12  0  0 35 41 34 19  0 34 37 41 37 12  0 35 41  0  0 35  0  0 12  0 34  0 17 35  8 19  0  6 19 35  1  0  0  0  0 37  0  0 19  0 41  0  0  0  0
 41 35 35  0  0  0 41  0  0  0  0  0  0  0  0 17 19  0 25  0 37  0  0  0  0 34 35 41 37 35 41 37 37 34  0  0 35  0 41 35  6 35  0  0  0 37  0 41  0 37 34 37 41  0 41 35 34 34 37  0  0 19  0 41 41  0  1  0  0 24 37  0  0  0  0  0 41  0  3  0 35 35 35  0 35  0  0  2 34 37  2 34 34 34 34 37  0  0  0  0 41  0  0  0 35 34 34  0  0  0 34  0 34  0  0  0 37  0 41  0  0  0  0 34  0 37 37 24  0  0 35 41 34 19  0 34 37 41 37 24  0 35 41  0  0 35  0  0 24  0 34  0  8 35 17 25  0 17 19 35 17  7  0  0  0 37  0  0 25  0 41  0  0  0  0
  0  0  0 40 34 40  0 27 27 40 40 40 27 27 34  0  0 40  0 40  0 27 34 34 34  0  0  0  0  0  0  0  0  0 19 40  0 40  0  0  0  0 40 40 19  0 27  0 40  0  0  0  1 27  0  0  0  1  0 40 40  0 19  0  0 40 34 34 27  0  0 40 34 40 18 27  0 17 34 40  0  0  0 27  0 34 40 34  0  0  0  6  0  0  0  0 40 40 10 27  0 40 40 18  0  0  0 34 40 40  6 40  0 17 17 34  0 34  0 17 19 27 40  0 27  0  0  0 40 19  0  0  0  0 40  0  0  0  0  0 27  0  0 27 19  0 34  6  0 40  3 34  0  0  0  0 27  0  0  0  0 34 40  2 18  0 40 40  0 27  0 40 18 27 40
  0  1  0 26 35 26  0 41 41 26 17 17 41 41 35  0  0  1  0 26  0 41 35 35 35  0  0  0  0  0  0  0  0  0 40 26  6 20  0  0  0  1 26  4 40  0 41  0 20  0  0  0  0 41  0  0  0  0  0 16 10  0 40  0  0 26 35 35 41  0  0 18 35 26 40 41  0 40 35 20  0  0  9 41  0 35 17 35  0  0  0  0  0  0  0  0 26 26 40 41  0 26 26 40  0  0  0 35 16 26  0 18  0 40 40 35  0 35  0 40 40 41 16  0 41  0  0  0 26 40  0  0  0  0 26  0  0  0  0  0 41  0  0 41 40  0 35 40  0 26  0 35  0  1  0  0 41  0  0  0  0 35 20 40 40  0 17 18  0 41  0 26 40 41 26
  0  0  0 36 41 36  0 19 13 36 41 41 22  5 41  0  0 41  0 36  0 13 41 41 41  0  0  0  0  0  0  0  0  0 27 36  0 41  0  0  0  0 36 41 27  0 19  9 41  0  0  0  0 22  0  0  0  0  0 41 41  0 27  0  0 36 41 41  5  0  0 41 41 36 27 10  0 27 41 41  0  0  0 19  1 41 41 41  0  1  0  0  0  0  0  0 36 36 27 13  0 36 36 27  0  0  1 41 41 36  0 41  0 27 27 41  0 41  7 27 27 15 41  0 13  0  0  0 36 27  0  0  0  0 36  0  0  2  0  0 15  0  0  7 27  0 41 27  0 36  0 41  0  0  0  0 15  0  0  0  0 41 41 27 27  0 41 41  0 22  0 36 27 15 36
  0  0  0 14 37 20  0 36 36 19 26 26 36 36 37  0  0 26  0 19  0 36 37 37 37  0  0  0  0  0  0  0  0  0 40  4  0 26  1  0  0  0 20 26 40  0 36  0 26  3  0  0  0 36  0  0  0  0  1 26 26  0 40  0  0  9 37 37 36  0  5 26 37  9 40 36  0 40 37 26  0  0  0 36  0 37 26 37  0  0  0  0  0  0  0  0 14 19 40 36  0 20 20 40  0  0  0 37 26 20  0 26  0 40 40 37  0 37  0 40 40 36 26  0 36  0  0  0 20 40  0  0  0  0 14  0  0  0  0  0 36  0  0 36 40  0 37 40  0 20  0 37  0  0  0  0 36  0  0  0  0 37 26 40 40  2 26 26  0 36  0 14 40 36 19
  0  0  0 26 35 26  0 41 41 26 24 24 41 41 35  0  0 16  0 26  0 41 35 35 35  0  0  0  0  0  0  0  0  0 40 26  0 14  0  4  0  6 26 16 40  0 41  0 14  0  0  0  0 41  0  0  0  0  0  1 16  0 40  0  0 26 35 35 41  0  0 17 35 26 40 41  0 40 35 14  0  0  2 41  0 35 24 35  0  0  0  0  0  0  0  0 26 26 40 41  0 26 26 40  6  0  0 35  1 26  0 17  0 40 40 35  0 35  0 40 40 41  2  0 41  0  0  0 26 40  0  0  0  0 26  0  0  0  0  0 41  0  0 41 40  0 35 40  0 26  1 35  0  0  0  0 41  0  0  0  0 35 14 40 40  0 24 17  0 41  0 26 40 41 26
  0  0  0 36 41 36  0 14 22 36 41 41 25 15 41  0  0 41  0 36  0 22 41 41 41  0  0  0  0  0  0  0  0  0 27 36  0 41  0  0  0  0 36 41 27  0 14  1 41  0  0  0  0 25  0  1  0  0  0 41 41  0 27  0  0 36 41 41 15  0  0 41 41 36 27 15  0 27 41 41  0  0  0 14  0 41 41 41  0  0  0  0  2  0  0  0 36 36 27 22  0 36 36 27  0  0  0 41 41 36  0 41  0 27 27 41  0 41  0 27 27  3 41  0 22  0  0  0 36 27  0  0  0  0 36  0  0  9  0  0 10  0  0 15 27  0 41 27  0 36  0 41  0  0  0  0 10  0  0  0  0 41 41 27 27  0 41 41  0 25  4 36 27  3 36
  0  0  0 15 37 17  0 36 36  3 26 26 36 36 37  0  0 26  0  2  0 36 37 37 37  0  0  0  0  0  0  0  0  0 40 19  0 26  0  0  0  0 17 26 40  0 36  0 26  0  0  0  0 36  0  0  0  0  0 26 26  0 40  0  0 19 37 37 36  0  0 26 37 19 40 36  0 40 37 26  0  0  0 36  0 37 26 37  0 10  0  0  0  0  0  1 15  6 40 36  0 17 17 40  0  0  0 37 26 17  0 26  0 40 40 37  0 37  0 40 40 36 26  0 36  0  0  0 17 40  0  0  0  0 15  0  2  0  0  0 36  0  0 36 40  0 37 40  0 17  0 37  0  0  0  0 36  0  0  2  0 37 26 40 40  0 26 26  0 36  0 15 40 36  9
  0  0  0 12 37 13  0 36 36 17 26 26 36 36 37  0  0 26  0 17  0 36 37 37 37  0  0  0  0  0  0  0  0  0 40 20  0 26  0  0  0  0 13 26 40  2 36  0 26  3  0  0  0 36  0  0  0  0  0 26 26  0 40  0  0 20 37 37 36  0  0 26 37 20 40 36  0 40 37 26  0  0  0 36  0 37 26 37  0  0  0  0  0  0  0  0 12 17 40 36  0  2 13 40  0  0  0 37 26  3  0 26  0 40 40 37  0 37  0 40 40 36 26  0 36  2  0  0 13 40  0  0  0  0 12  0  0  0  0  0 36  0  0 36 40  0 37 40  0  5  0 37  0  1  0  0 36  0  0  0  0 37 26 40 40  0 26 26  0 36  0 12 40 36 17
  0  1  0 40 34 40  1 27 27 40 40 40 27 27 34  0  0 40  0 40  0 27 34 34 34  0  0  0  0  0  0  0  0  0  7 40  0 40  0  0  0  0 40 40  5  0 27  0 40  0  0  0  0 27  0  0  0  2  0 40 40  0 25  0  0 40 34 34 27  1  0 40 34 40 21 27  0 20 34 40  0  0  0 27  0 34 40 34  0  0  0  3  0  0  0  0 40 40 19 27  0 40 40 21  0  0  0 34 40 40  0 40  0 20 20 34  0 34  0 20 25 27 40  2 27  0  0  0 40 25  0  0 10  0 40  0  0  0  0  0 27  0  0 27  1  0 34 19  0 40  0 34  0  0  1  0 27  0  0  0  0 34 40 19 21  0 40 40  0 27  0 40 21 27 40
 27 40 40  0  0  0 27  0  0  0  0  0  0  0  0 34 34  0 34  0 40  0  0  0  0 19 40 27 40 40 27 40 40  7  0  0 40  0 27 40 34 40  0  0  4 40  0 27  0 40 21 40 27  0 27 40 25  8 40  0  0 34  0 27 27  0  0  0  0 34 40  0  0  0  0  0 27  0  0  0 40 40 40  0 40  0  0  0 20 40 34 19 20 20 25 40  0  0  1  0 27  0  0  0 40 25 21  0  0  0 19  0 25  0  0  0 40  0 27  0  0  0  0  4  0 40 40 34  0  0 40 27  1 34  0 21 40 27 40 34  0 40 27  0  4 40  0  0 34  0 19  0 34 40 34 34  0 34 34 40 34  0  0  0  0 40  0  0 34  0 27  0  0  0  0
 36 26 26  0  0  0 36  0  0  0  0  0  0  0  0 37 37  0 37  0 14  0  0  0  0 40 26 36  4 26 36 19 20 40  0  0 26  0 36 26 37 26  0  0  0 20  1 36  0 20 40 14 36  0 36 26 40 40  4  0  0 37  0 36 36  8  0  0  0 37  7  0  0  2  0  0 36  0  0  0 26 26 26  0 26  0  0  0 40 19 37 40 40 40 40 14  0  0  0  0 36  0  0  0 26 40 40  0  0  0 40  0 40  0  0  0 20  0 36  0  0  0  0 40  0 20 20 37  0  0 26 36 40 37  0 40 19 36 20 37  0 26 36  0  0 26  0  0 37  0 40  0 37 26 37 37  0 37 37 26 37  0  0  0  0  1  0  0 37  0 36  0  0  0  0
  0  0  0 26 35 26  0 41 41 26 17 17 41 41 35  0  0  7  0 26  0 41 35 35 35  0  6  0  0  0  0  0  0  0 40 26  0 20  0  1  0  0 26  7 40  0 41  0 20  0  0  0  1 41  0  0  0  0  0 16  8  0 40  0  0 26 35 35 41  0  0 18 35 26 40 41  0 40 35 20  0  0 10 41  0 35 17 35  0  0  0  0  0  0  0  0 26 26 40 41  0 26 26 40  0  0  0 35 16 26  0 18  0 40 40 35  0 35  0 40 40 41 16  0 41  0  0  0 26 40  0  0  0  0 26  0  0  0  0  1 41  0  0 41 40  1 35 40  0 26  0 35  0  2  0  0 41  0  0  0  0 35 20 40 40  0 17 18  0 41  0 26 40 41 26
 41 24  2  0  0  0 41  0  0  0  0  0  0  0  1 35 35  0 35  0 26  0  0  0  0 40 20 41 26 14 41 26 26 40  0  0 20  0 41 14 35 14  0  0  0 26  0 41  3 26 40 26 41  0 41 11 40 40 26  0  0 35  0 41 41  0  0  0  0 35 26  0  0  0  0  0 41  0  0  5  8 24 20  0 11  0  2  0 40 26 35 40 40 40 40 26  0  0  0  0 41  0  0  0 14 40 40  0  0  0 40  0 40  0  0  0 26  0 41  0  0  0  0 40  0 26 26 35  0  0  7 41 40 35  0 40 26 41 26 35  1 24 41  0  0 24  0  0 35  0 40  0 35 20 35 35  0 35 35 11 35  0  1  0  0 26  0  0 35  0 41  0  0  0  2
  0  0  0 36 41 36  0  5 12 36 41 41 13 19 41  0  0 41  0 36  0 12 41 41 41  0  0  0  1  0  0  0  0  0 27 36  0 41  0  0  0  0 36 41 27  0  7  0 41  0  0  0  4 13  0  0  0  0  0 41 41  0 27  0  9 36 41 41 19  0  0 41 41 36 27 19  0 27 41 41  0  0  0  3  0 41 41 41  0  0  0  0  0  0  0  0 36 36 27 12  4 36 36 27  0  0  0 41 41 36  0 41  0 27 27 41  0 41  0 27 27 14 41  0 12  0  0  0 36 27  0  0  0  0 36  0  0  0  0  0 14  0  1 19 27  0 41 27  0 36  1 41  0  0  0  0 14  0  0  0  0 41 41 27 27  0 41 41  0 13  0 36 27 14 36
